"ensemble","user.self","sys.self","elapsed","user.child","sys.child","version","git"
1,0.576000000000008,0.00799999999999912,0.585000000000946,0,0,"3.1.1","Github (JGCRI/hector@0ea644b05fc39c6f59c0af54f65ced52d5450147)"
5,2.892,0.0249999999999986,2.91699999999946,0,0,"3.1.1","Github (JGCRI/hector@0ea644b05fc39c6f59c0af54f65ced52d5450147)"
10,5.863,0.0219999999999985,5.88299999999981,0,0,"3.1.1","Github (JGCRI/hector@0ea644b05fc39c6f59c0af54f65ced52d5450147)"
100,59.013,0.373000000000001,59.4150000000009,0,0,"3.1.1","Github (JGCRI/hector@0ea644b05fc39c6f59c0af54f65ced52d5450147)"
1000,592.845,1.911,594.648999999999,0,0,"3.1.1","Github (JGCRI/hector@0ea644b05fc39c6f59c0af54f65ced52d5450147)"
10000,5981.941,47.005,6030.358,0,0,"3.1.1","Github (JGCRI/hector@0ea644b05fc39c6f59c0af54f65ced52d5450147)"
